source_file,source_experiment,source_seed,encoder_experiment,head_experiment,dataset_train,dataset_head,dataset_activation,layer_type,teacher_model,student_model,seed,device,head_source_mode,status,runtime_seconds,teacher_eval_samples,student_eval_samples,teacher_on_eval_accuracy,teacher_on_eval_precision,teacher_on_eval_recall,teacher_on_eval_f1,teacher_on_eval_auroc,teacher_on_eval_confusion_matrix,student_adapter_on_eval_accuracy,student_adapter_on_eval_precision,student_adapter_on_eval_recall,student_adapter_on_eval_f1,student_adapter_on_eval_auroc,student_adapter_on_eval_confusion_matrix
results\cross_domain_one_for_all\GemmaToQwen_BBC__activation__halu_eval\seed_64\results.csv,GemmaToQwen_BBC__activation__halu_eval,seed_64,GemmaToQwen_BBC,GemmaToQwen_BBC,belief_bank_constraints,belief_bank_constraints,halu_eval,attn,gemma-2-9b-it,Qwen2.5-7B,64,cuda:0,same_as_encoder_domain,ok,87.69,4958,5664,0.5096813231141589,0.5053595355069227,0.9128680919725696,0.6505677734655743,0.5790075114218817,"[[264,2215],[216,2263]]",0.4659251412429379,0.47756335735875377,0.7252824858757062,0.5759147623720735,0.4255559445721217,"[[585,2247],[778,2054]]"
results\cross_domain_one_for_all\GemmaToQwen_BBC__activation__halu_eval\seed_64\results.csv,GemmaToQwen_BBC__activation__halu_eval,seed_64,GemmaToQwen_BBC,GemmaToQwen_BBC,belief_bank_constraints,belief_bank_constraints,halu_eval,mlp,gemma-2-9b-it,Qwen2.5-7B,64,cuda:0,same_as_encoder_domain,ok,118.619,4958,5664,0.526825332795482,0.5184057569886521,0.7555465913674869,0.6149047931713723,0.5455305811250974,"[[739,1740],[606,1873]]",0.5254237288135594,0.5161290322580645,0.8135593220338984,0.631578947368421,0.5376426518760573,"[[672,2160],[528,2304]]"
results\cross_domain_one_for_all\GemmaToQwen_BBC__activation__halu_eval\seed_64\results.csv,GemmaToQwen_BBC__activation__halu_eval,seed_64,GemmaToQwen_BBC,GemmaToQwen_BBC,belief_bank_constraints,belief_bank_constraints,halu_eval,hidden,gemma-2-9b-it,Qwen2.5-7B,64,cuda:0,same_as_encoder_domain,ok,105.138,4958,5664,0.5254134731746672,0.6175373134328358,0.1335215812827753,0.21956882255389717,0.537954639870434,"[[2274,205],[2148,331]]",0.5042372881355932,0.5022042615723733,0.9653954802259888,0.6607056549057516,0.5413182973443136,"[[122,2710],[98,2734]]"
results\cross_domain_one_for_all\GemmaToQwen_BBC__activation__halu_eval\seed_67\results.csv,GemmaToQwen_BBC__activation__halu_eval,seed_67,GemmaToQwen_BBC,GemmaToQwen_BBC,belief_bank_constraints,belief_bank_constraints,halu_eval,attn,gemma-2-9b-it,Qwen2.5-7B,67,cuda:0,same_as_encoder_domain,ok,84.948,4958,5664,0.4987898346107301,0.499390243902439,0.991125453812021,0.6641438032166509,0.5711452603645532,"[[16,2463],[22,2457]]",0.4830508474576271,0.46172248803827753,0.2044491525423729,0.2834067547723935,0.4752765633478566,"[[2157,675],[2253,579]]"
results\cross_domain_one_for_all\GemmaToQwen_BBC__activation__halu_eval\seed_67\results.csv,GemmaToQwen_BBC__activation__halu_eval,seed_67,GemmaToQwen_BBC,GemmaToQwen_BBC,belief_bank_constraints,belief_bank_constraints,halu_eval,mlp,gemma-2-9b-it,Qwen2.5-7B,67,cuda:0,same_as_encoder_domain,ok,138.933,4958,5664,0.5617184348527632,0.5503952569169961,0.6740621218233158,0.6059836808703536,0.5700153984067213,"[[1114,1365],[808,1671]]",0.5169491525423728,0.5396039603960396,0.2309322033898305,0.32344213649851633,0.5223971923976188,"[[2274,558],[2178,654]]"
results\cross_domain_one_for_all\GemmaToQwen_BBC__activation__halu_eval\seed_67\results.csv,GemmaToQwen_BBC__activation__halu_eval,seed_67,GemmaToQwen_BBC,GemmaToQwen_BBC,belief_bank_constraints,belief_bank_constraints,halu_eval,hidden,gemma-2-9b-it,Qwen2.5-7B,67,cuda:0,same_as_encoder_domain,ok,114.028,4958,5664,0.537111738604276,0.7110091743119266,0.12505042355788623,0.21269296740994853,0.5739311466825571,"[[2353,126],[2169,310]]",0.5051200564971752,0.6526315789473685,0.021892655367231638,0.04236419542193372,0.5754893504221328,"[[2799,33],[2770,62]]"
results\cross_domain_one_for_all\GemmaToQwen_BBF__activation__belief_bank_constraints\seed_104\results.csv,GemmaToQwen_BBF__activation__belief_bank_constraints,seed_104,GemmaToQwen_BBF,GemmaToQwen_BBF,belief_bank_facts,belief_bank_facts,belief_bank_constraints,attn,gemma-2-9b-it,Qwen2.5-7B,104,cuda:0,same_as_encoder_domain,ok,37.435,23054,19606,0.508068014227466,0.5040693095300603,0.9993927301119112,0.6701375759867368,0.6775837996358127,"[[193,11334],[7,11520]]",0.7727736407222279,0.6918220946915351,0.9837804753646843,0.8123657499052352,0.93178243239206,"[[5507,4296],[159,9644]]"
results\cross_domain_one_for_all\GemmaToQwen_BBF__activation__belief_bank_constraints\seed_104\results.csv,GemmaToQwen_BBF__activation__belief_bank_constraints,seed_104,GemmaToQwen_BBF,GemmaToQwen_BBF,belief_bank_facts,belief_bank_facts,belief_bank_constraints,mlp,gemma-2-9b-it,Qwen2.5-7B,104,cuda:0,same_as_encoder_domain,ok,32.234,23054,19606,0.5590786848269281,0.5339278597050617,0.9297301986640062,0.6783126048292667,0.6174582593111285,"[[2172,9355],[810,10717]]",0.7870039783739672,0.7175779135411028,0.9465469754156891,0.8163103721298496,0.92679119987845,"[[6151,3652],[524,9279]]"
results\cross_domain_one_for_all\GemmaToQwen_BBF__activation__belief_bank_constraints\seed_104\results.csv,GemmaToQwen_BBF__activation__belief_bank_constraints,seed_104,GemmaToQwen_BBF,GemmaToQwen_BBF,belief_bank_facts,belief_bank_facts,belief_bank_constraints,hidden,gemma-2-9b-it,Qwen2.5-7B,104,cuda:0,same_as_encoder_domain,ok,29.369,23054,19606,0.5969029235707469,0.5679192508816734,0.8102715363928169,0.6677867944088943,0.6312978248367642,"[[4421,7106],[2187,9340]]",0.8323982454350709,0.780639049177504,0.9246149138018974,0.8465489866442514,0.9404329142102062,"[[7256,2547],[739,9064]]"
results\cross_domain_one_for_all\GemmaToQwen_BBF__activation__belief_bank_constraints\seed_123\results.csv,GemmaToQwen_BBF__activation__belief_bank_constraints,seed_123,GemmaToQwen_BBF,GemmaToQwen_BBF,belief_bank_facts,belief_bank_facts,belief_bank_constraints,attn,gemma-2-9b-it,Qwen2.5-7B,123,cuda:0,same_as_encoder_domain,ok,34.278,23054,19606,0.5245510540470201,0.512586728340153,0.9998264943176889,0.677721913498574,0.7617820115820123,"[[568,10959],[2,11525]]",0.741201672957258,0.7013882974192999,0.8400489646026726,0.7644819903453398,0.8377471462731656,"[[6297,3506],[1568,8235]]"
results\cross_domain_one_for_all\GemmaToQwen_BBF__activation__belief_bank_constraints\seed_123\results.csv,GemmaToQwen_BBF__activation__belief_bank_constraints,seed_123,GemmaToQwen_BBF,GemmaToQwen_BBF,belief_bank_facts,belief_bank_facts,belief_bank_constraints,mlp,gemma-2-9b-it,Qwen2.5-7B,123,cuda:0,same_as_encoder_domain,ok,28.171,23054,19606,0.543549926260085,0.5229433272394881,0.9926260085017784,0.685006136438471,0.7263497602262705,"[[1089,10438],[85,11442]]",0.7850147913903907,0.7061079964591325,0.9764357849637866,0.8195556316623143,0.9304493565575823,"[[5819,3984],[231,9572]]"
results\cross_domain_one_for_all\GemmaToQwen_BBF__activation__belief_bank_constraints\seed_123\results.csv,GemmaToQwen_BBF__activation__belief_bank_constraints,seed_123,GemmaToQwen_BBF,GemmaToQwen_BBF,belief_bank_facts,belief_bank_facts,belief_bank_constraints,hidden,gemma-2-9b-it,Qwen2.5-7B,123,cuda:0,same_as_encoder_domain,ok,28.243,23054,19606,0.5242474191029757,0.5124338271275413,0.9993059772707557,0.6774686819972946,0.5668641822219382,"[[567,10960],[8,11519]]",0.7745588085280016,0.6930913264940096,0.9855146383760074,0.8138320276303597,0.9483640686951698,"[[5525,4278],[142,9661]]"
results\cross_domain_one_for_all\GemmaToQwen_BBF__activation__belief_bank_constraints\seed_2\results.csv,GemmaToQwen_BBF__activation__belief_bank_constraints,seed_2,GemmaToQwen_BBF,GemmaToQwen_BBF,belief_bank_facts,belief_bank_facts,belief_bank_constraints,attn,gemma-2-9b-it,Qwen2.5-7B,2,cuda:0,same_as_encoder_domain,ok,43.729,23054,19606,0.5417281165958185,0.5218815394413611,0.9952285937364449,0.6847115700259632,0.7321302863455627,"[[1017,10510],[55,11472]]",0.8610629399163522,0.8082382652616912,0.9467509945934918,0.8720285633749882,0.9583239371884412,"[[7601,2202],[522,9281]]"
results\cross_domain_one_for_all\GemmaToQwen_BBF__activation__belief_bank_constraints\seed_2\results.csv,GemmaToQwen_BBF__activation__belief_bank_constraints,seed_2,GemmaToQwen_BBF,GemmaToQwen_BBF,belief_bank_facts,belief_bank_facts,belief_bank_constraints,mlp,gemma-2-9b-it,Qwen2.5-7B,2,cuda:0,same_as_encoder_domain,ok,33.921,23054,19606,0.5157890170903097,0.5080225689852773,0.9998264943176889,0.6737205155934879,0.7366786504298443,"[[366,11161],[2,11525]]",0.7371722941956544,0.6850819933131667,0.877894522085076,0.76959534987704,0.8728321960785176,"[[5847,3956],[1197,8606]]"
results\cross_domain_one_for_all\GemmaToQwen_BBF__activation__belief_bank_constraints\seed_2\results.csv,GemmaToQwen_BBF__activation__belief_bank_constraints,seed_2,GemmaToQwen_BBF,GemmaToQwen_BBF,belief_bank_facts,belief_bank_facts,belief_bank_constraints,hidden,gemma-2-9b-it,Qwen2.5-7B,2,cuda:0,same_as_encoder_domain,ok,32.184,23054,19606,0.5946039732801249,0.5540092120251597,0.9704172811659582,0.7053408159404755,0.6839247384219709,"[[2522,9005],[341,11186]]",0.833163317351831,0.9333864118895966,0.7175354483321432,0.8113501355326144,0.9290199735982161,"[[9301,502],[2769,7034]]"
results\cross_domain_one_for_all\GemmaToQwen_BBF__activation__belief_bank_constraints\seed_24\results.csv,GemmaToQwen_BBF__activation__belief_bank_constraints,seed_24,GemmaToQwen_BBF,GemmaToQwen_BBF,belief_bank_facts,belief_bank_facts,belief_bank_constraints,attn,gemma-2-9b-it,Qwen2.5-7B,24,cuda:0,same_as_encoder_domain,ok,34.637,23054,19606,0.5281079205343975,0.514560488944814,0.9933200312310229,0.6779359957369964,0.6021956785103625,"[[725,10802],[77,11450]]",0.766092012649189,0.8346375881975625,0.6636743853922269,0.7394022047959995,0.8606088135806136,"[[8514,1289],[3297,6506]]"
results\cross_domain_one_for_all\GemmaToQwen_BBF__activation__belief_bank_constraints\seed_24\results.csv,GemmaToQwen_BBF__activation__belief_bank_constraints,seed_24,GemmaToQwen_BBF,GemmaToQwen_BBF,belief_bank_facts,belief_bank_facts,belief_bank_constraints,mlp,gemma-2-9b-it,Qwen2.5-7B,24,cuda:0,same_as_encoder_domain,ok,28.505,23054,19606,0.5599462132384836,0.5336646204813408,0.9502906220178711,0.683492964777088,0.6240906897508649,"[[1955,9572],[573,10954]]",0.8544833214322146,0.8345206006931074,0.8843211261858615,0.8586994205339012,0.9363570104183081,"[[8084,1719],[1134,8669]]"
results\cross_domain_one_for_all\GemmaToQwen_BBF__activation__belief_bank_constraints\seed_24\results.csv,GemmaToQwen_BBF__activation__belief_bank_constraints,seed_24,GemmaToQwen_BBF,GemmaToQwen_BBF,belief_bank_facts,belief_bank_facts,belief_bank_constraints,hidden,gemma-2-9b-it,Qwen2.5-7B,24,cuda:0,same_as_encoder_domain,ok,31.091,23054,19606,0.54988288366444,0.526657394529439,0.9855122755270235,0.6864670513943862,0.6713904317448898,"[[1317,10210],[167,11360]]",0.8280118331123125,0.8397253037506603,0.8107722125879833,0.8249948100477476,0.9124166929061526,"[[8286,1517],[1855,7948]]"
results\cross_domain_one_for_all\GemmaToQwen_BBF__activation__belief_bank_constraints\seed_4\results.csv,GemmaToQwen_BBF__activation__belief_bank_constraints,seed_4,GemmaToQwen_BBF,GemmaToQwen_BBF,belief_bank_facts,belief_bank_facts,belief_bank_constraints,attn,gemma-2-9b-it,Qwen2.5-7B,4,cuda:0,same_as_encoder_domain,ok,42.276,23054,19606,0.5186952372690206,0.5095468037035397,0.9978311789711113,0.6746041055718475,0.5652092214439387,"[[456,11071],[25,11502]]",0.7516066510251964,0.8412896084128961,0.620218300520249,0.714034057545508,0.8222967310656264,"[[8656,1147],[3723,6080]]"
results\cross_domain_one_for_all\GemmaToQwen_BBF__activation__belief_bank_constraints\seed_4\results.csv,GemmaToQwen_BBF__activation__belief_bank_constraints,seed_4,GemmaToQwen_BBF,GemmaToQwen_BBF,belief_bank_facts,belief_bank_facts,belief_bank_constraints,mlp,gemma-2-9b-it,Qwen2.5-7B,4,cuda:0,same_as_encoder_domain,ok,31.11,23054,19606,0.5599028368179058,0.5321387014195951,0.9918452329313785,0.6926572155579789,0.6900760243738531,"[[1475,10052],[94,11433]]",0.8322452310517189,0.8370937694059201,0.8250535550341732,0.8310300539429746,0.910115629008472,"[[8229,1574],[1715,8088]]"
results\cross_domain_one_for_all\GemmaToQwen_BBF__activation__belief_bank_constraints\seed_4\results.csv,GemmaToQwen_BBF__activation__belief_bank_constraints,seed_4,GemmaToQwen_BBF,GemmaToQwen_BBF,belief_bank_facts,belief_bank_facts,belief_bank_constraints,hidden,gemma-2-9b-it,Qwen2.5-7B,4,cuda:0,same_as_encoder_domain,ok,37.412,23054,19606,0.5653682658107053,0.5351200186436728,0.9960093693068448,0.6961979261415318,0.6953217753341647,"[[1553,9974],[46,11481]]",0.8830460063245945,0.9175934163701067,0.8416811180250944,0.8779994679436021,0.9501843878210812,"[[9062,741],[1552,8251]]"
results\cross_domain_one_for_all\GemmaToQwen_BBF__activation__belief_bank_constraints\seed_42\results.csv,GemmaToQwen_BBF__activation__belief_bank_constraints,seed_42,GemmaToQwen_BBF,GemmaToQwen_BBF,belief_bank_facts,belief_bank_facts,belief_bank_constraints,attn,gemma-2-9b-it,Qwen2.5-7B,42,cuda:0,same_as_encoder_domain,ok,31.551,23054,19606,0.5165264162401318,0.5084362960010629,0.9960093693068448,0.6732144951331066,0.4910051934373489,"[[427,11100],[46,11481]]",0.7433948791186371,0.6806207418622255,0.9171682138120983,0.7813844348846304,0.8455911508747211,"[[5584,4219],[812,8991]]"
results\cross_domain_one_for_all\GemmaToQwen_BBF__activation__belief_bank_constraints\seed_42\results.csv,GemmaToQwen_BBF__activation__belief_bank_constraints,seed_42,GemmaToQwen_BBF,GemmaToQwen_BBF,belief_bank_facts,belief_bank_facts,belief_bank_constraints,mlp,gemma-2-9b-it,Qwen2.5-7B,42,cuda:0,same_as_encoder_domain,ok,40.566,23054,19606,0.5265463693935977,0.5136717004735949,0.9973974147653336,0.678109056592645,0.6070806529506363,"[[642,10885],[30,11497]]",0.7238600428440274,0.653472270788167,0.9531775986942773,0.7753713384781346,0.8825123836862535,"[[4848,4955],[459,9344]]"
results\cross_domain_one_for_all\GemmaToQwen_BBF__activation__belief_bank_constraints\seed_42\results.csv,GemmaToQwen_BBF__activation__belief_bank_constraints,seed_42,GemmaToQwen_BBF,GemmaToQwen_BBF,belief_bank_facts,belief_bank_facts,belief_bank_constraints,hidden,gemma-2-9b-it,Qwen2.5-7B,42,cuda:0,same_as_encoder_domain,ok,40.309,23054,19606,0.5980740869263469,0.5680573114201433,0.8185998091437494,0.6706944345724642,0.59009225732285,"[[4352,7175],[2091,9436]]",0.7601754564929103,0.6806942968473255,0.9801081301642355,0.8034116564930178,0.9164216072646644,"[[5296,4507],[195,9608]]"
results\cross_domain_one_for_all\GemmaToQwen_BBF__activation__belief_bank_constraints\seed_420\results.csv,GemmaToQwen_BBF__activation__belief_bank_constraints,seed_420,GemmaToQwen_BBF,GemmaToQwen_BBF,belief_bank_facts,belief_bank_facts,belief_bank_constraints,attn,gemma-2-9b-it,Qwen2.5-7B,420,cuda:0,same_as_encoder_domain,ok,34.291,23054,19606,0.5625921748937278,0.5411181398529663,0.8237182267719267,0.6531608997729931,0.6163104944619182,"[[3475,8052],[2032,9495]]",0.8538712638988065,0.8240239118251448,0.8999285932877691,0.860305231849432,0.9320120033953803,"[[7919,1884],[981,8822]]"
results\cross_domain_one_for_all\GemmaToQwen_BBF__activation__belief_bank_constraints\seed_420\results.csv,GemmaToQwen_BBF__activation__belief_bank_constraints,seed_420,GemmaToQwen_BBF,GemmaToQwen_BBF,belief_bank_facts,belief_bank_facts,belief_bank_constraints,mlp,gemma-2-9b-it,Qwen2.5-7B,420,cuda:0,same_as_encoder_domain,ok,44.68,23054,19606,0.5309707642925305,0.5161334056399133,0.9908041988375119,0.6787104442133413,0.7019046655139107,"[[820,10707],[106,11421]]",0.8532592063653983,0.8709297343616109,0.8294399673569316,0.8496786665970009,0.9245732431501831,"[[8598,1205],[1672,8131]]"
results\cross_domain_one_for_all\GemmaToQwen_BBF__activation__belief_bank_constraints\seed_420\results.csv,GemmaToQwen_BBF__activation__belief_bank_constraints,seed_420,GemmaToQwen_BBF,GemmaToQwen_BBF,belief_bank_facts,belief_bank_facts,belief_bank_constraints,hidden,gemma-2-9b-it,Qwen2.5-7B,420,cuda:0,same_as_encoder_domain,ok,27.587,23054,19606,0.5268500043376421,0.5257981161957156,0.5472369220091958,0.5363033497704472,0.5727524250098379,"[[5838,5689],[5219,6308]]",0.8559114556768336,0.867650158061117,0.8399469550137713,0.8535738350697144,0.9371420981918724,"[[8547,1256],[1569,8234]]"
results\cross_domain_one_for_all\GemmaToQwen_BBF__activation__belief_bank_constraints\seed_511\results.csv,GemmaToQwen_BBF__activation__belief_bank_constraints,seed_511,GemmaToQwen_BBF,GemmaToQwen_BBF,belief_bank_facts,belief_bank_facts,belief_bank_constraints,attn,gemma-2-9b-it,Qwen2.5-7B,511,cuda:0,same_as_encoder_domain,ok,34.219,23054,19606,0.5447644660362627,0.5240828899467936,0.9741476533356468,0.6815160986860074,0.564856170419819,"[[1330,10197],[298,11229]]",0.690145873712129,0.7561143171200879,0.561358767724166,0.6443416661787952,0.7457887381309793,"[[8028,1775],[4300,5503]]"
results\cross_domain_one_for_all\GemmaToQwen_BBF__activation__belief_bank_constraints\seed_511\results.csv,GemmaToQwen_BBF__activation__belief_bank_constraints,seed_511,GemmaToQwen_BBF,GemmaToQwen_BBF,belief_bank_facts,belief_bank_facts,belief_bank_constraints,mlp,gemma-2-9b-it,Qwen2.5-7B,511,cuda:0,same_as_encoder_domain,ok,29.915,23054,19606,0.5396894248286631,0.5212642342551708,0.9729331135594691,0.6788330004237032,0.68194786567427,"[[1227,10300],[312,11215]]",0.7382433948791186,0.7757704569606801,0.6702029990819137,0.7191330998248686,0.7889691015837668,"[[7904,1899],[3233,6570]]"
results\cross_domain_one_for_all\GemmaToQwen_BBF__activation__belief_bank_constraints\seed_511\results.csv,GemmaToQwen_BBF__activation__belief_bank_constraints,seed_511,GemmaToQwen_BBF,GemmaToQwen_BBF,belief_bank_facts,belief_bank_facts,belief_bank_constraints,hidden,gemma-2-9b-it,Qwen2.5-7B,511,cuda:0,same_as_encoder_domain,ok,27.534,23054,19606,0.5129261733321766,0.5993333333333334,0.07799080419883751,0.13802103323865816,0.5541354963477596,"[[10926,601],[10628,899]]",0.7625726818320923,0.901309635173059,0.5897174334387433,0.71295554048221,0.8391359355972872,"[[9170,633],[4022,5781]]"
results\cross_domain_one_for_all\GemmaToQwen_BBF__activation__belief_bank_constraints\seed_64\results.csv,GemmaToQwen_BBF__activation__belief_bank_constraints,seed_64,GemmaToQwen_BBF,GemmaToQwen_BBF,belief_bank_facts,belief_bank_facts,belief_bank_constraints,attn,gemma-2-9b-it,Qwen2.5-7B,64,cuda:0,same_as_encoder_domain,ok,24.99,23054,19606,0.5219484688123536,0.5113249776186213,0.990977704519823,0.6745799746065492,0.5483732886474293,"[[610,10917],[104,11423]]",0.8364276241966745,0.899080348499516,0.7579312455370805,0.8224940499252781,0.8972145690171873,"[[8969,834],[2373,7430]]"
results\cross_domain_one_for_all\GemmaToQwen_BBF__activation__belief_bank_constraints\seed_64\results.csv,GemmaToQwen_BBF__activation__belief_bank_constraints,seed_64,GemmaToQwen_BBF,GemmaToQwen_BBF,belief_bank_facts,belief_bank_facts,belief_bank_constraints,mlp,gemma-2-9b-it,Qwen2.5-7B,64,cuda:0,same_as_encoder_domain,ok,22.146,23054,19606,0.5501431421879066,0.5272051209639461,0.9717185737832914,0.6835504836298172,0.620817871648227,"[[1482,10045],[326,11201]]",0.8575946138937061,0.9161818829395703,0.7872079975517698,0.8468122462416329,0.9388710061953006,"[[9097,706],[2086,7717]]"
results\cross_domain_one_for_all\GemmaToQwen_BBF__activation__belief_bank_constraints\seed_64\results.csv,GemmaToQwen_BBF__activation__belief_bank_constraints,seed_64,GemmaToQwen_BBF,GemmaToQwen_BBF,belief_bank_facts,belief_bank_facts,belief_bank_constraints,hidden,gemma-2-9b-it,Qwen2.5-7B,64,cuda:0,same_as_encoder_domain,ok,21.461,23054,19606,0.5636332089875944,0.5357125468620673,0.9545415112344929,0.6862720638682717,0.6080246912418819,"[[1991,9536],[524,11003]]",0.8464245639090074,0.9200890648193963,0.7587473222482913,0.8316654553586403,0.9234018706725076,"[[9157,646],[2365,7438]]"
results\cross_domain_one_for_all\GemmaToQwen_BBF__activation__belief_bank_constraints\seed_67\results.csv,GemmaToQwen_BBF__activation__belief_bank_constraints,seed_67,GemmaToQwen_BBF,GemmaToQwen_BBF,belief_bank_facts,belief_bank_facts,belief_bank_constraints,attn,gemma-2-9b-it,Qwen2.5-7B,67,cuda:0,same_as_encoder_domain,ok,32.076,23054,19606,0.5433764205777739,0.5262632629477886,0.8691767155374338,0.6555864550956977,0.5825039802108695,"[[2508,9019],[1508,10019]]",0.8686116494950525,0.8563960942893777,0.8857492604304804,0.8708253936415605,0.9442412912734433,"[[8347,1456],[1120,8683]]"
results\cross_domain_one_for_all\GemmaToQwen_BBF__activation__belief_bank_constraints\seed_67\results.csv,GemmaToQwen_BBF__activation__belief_bank_constraints,seed_67,GemmaToQwen_BBF,GemmaToQwen_BBF,belief_bank_facts,belief_bank_facts,belief_bank_constraints,mlp,gemma-2-9b-it,Qwen2.5-7B,67,cuda:0,same_as_encoder_domain,ok,29.658,23054,19606,0.535308406350308,0.5184129569308722,0.9941008068014228,0.6814546103297553,0.7057593493044709,"[[882,10645],[68,11459]]",0.8031724982148322,0.8557577208522863,0.7292665510557993,0.7874648895742689,0.8559198428775532,"[[8598,1205],[2654,7149]]"
